pair,dataset,run,model,labels,n_total,count_positive,ratio_positive,count_negative,ratio_negative,count_neutral,ratio_neutral,accuracy_strict,precision_macro_strict,recall_macro_strict,f1_macro_strict,precision_weighted_strict,recall_weighted_strict,f1_weighted_strict,support_strict,accuracy_neutral,precision_macro_neutral,recall_macro_neutral,f1_macro_neutral,precision_weighted_neutral,recall_weighted_neutral,f1_weighted_neutral,support_neutral,count_normal,ratio_normal,count_depression,ratio_depression,count_bearish,ratio_bearish,count_bullish,ratio_bullish
execution,imdb_sklearn,avg,BASE,positive|negative|neutral,10000.0,4833.0,0.4833,5142.0,0.5142,25.0,0.0025,0.9465,0.9493825993552205,0.9466019254363817,0.9476730408722372,0.9494748711998243,0.9465,0.947667927638911,10000,0.9465,0.9493825993552205,0.9466019254363817,0.9476730408722372,0.9494748711998243,0.9465,0.947667927638911,10000,,,,,,,,
execution,imdb_sklearn,avg,J,positive|negative|neutral,10000.0,4870.0,0.487,5075.0,0.5075,55.0,0.0055,0.9484,0.9538969866782654,0.948471184056332,0.9510129326897869,0.9539654304933188,0.9484,0.9510111640856775,10000,0.9484,0.9538969866782654,0.948471184056332,0.9510129326897869,0.9539654304933188,0.9484,0.9510111640856775,10000,,,,,,,,
execution,imdb_sklearn,avg,P,positive|negative|neutral,10000.0,4899.0,0.4899,5037.0,0.5037,64.0,0.0064,0.9481,0.9543309090197328,0.9481538141036103,0.9511420078532524,0.9543808996524312,0.9481,0.9511397588770287,10000,0.9481,0.9543309090197328,0.9481538141036103,0.9511420078532524,0.9543808996524312,0.9481,0.9511397588770287,10000,,,,,,,,
execution,sst2,run-001,BASE,positive|negative|neutral,10000.0,4548.0,0.4548,4950.0,0.495,502.0,0.0502,0.8713,0.9197606673596119,0.8793337656121063,0.8941546967661184,0.9257841136430265,0.8713,0.8928276361497417,10000,0.8713,0.9197606673596119,0.8793337656121063,0.8941546967661184,0.9257841136430265,0.8713,0.8928276361497417,10000,,,,,,,,
execution,sst2,run-001,J,positive|negative|neutral,10000.0,4558.0,0.4558,5008.0,0.5008,434.0,0.0434,0.8744,0.9169160409601768,0.882522357562506,0.8941314687129662,0.9233154945154887,0.8744,0.8929871030526872,10000,0.8744,0.9169160409601768,0.882522357562506,0.8941314687129662,0.9233154945154887,0.8744,0.8929871030526872,10000,,,,,,,,
execution,sst2,run-001,P,positive|negative|neutral,10000.0,4540.0,0.454,4909.0,0.4909,551.0,0.0551,0.8684,0.9211547073028681,0.87639023681037,0.893496960524619,0.9268864952173611,0.8684,0.8920193867093178,10000,0.8684,0.9211547073028681,0.87639023681037,0.893496960524619,0.9268864952173611,0.8684,0.8920193867093178,10000,,,,,,,,
execution,sst2,run-002,BASE,positive|negative|neutral,10000.0,4548.0,0.4548,4950.0,0.495,502.0,0.0502,0.8713,0.9197606673596119,0.8793337656121063,0.8941546967661184,0.9257841136430265,0.8713,0.8928276361497417,10000,0.8713,0.9197606673596119,0.8793337656121063,0.8941546967661184,0.9257841136430265,0.8713,0.8928276361497417,10000,,,,,,,,
execution,sst2,run-002,J,positive|negative|neutral,10000.0,4558.0,0.4558,5008.0,0.5008,434.0,0.0434,0.8744,0.9169160409601768,0.882522357562506,0.8941314687129662,0.9233154945154887,0.8744,0.8929871030526872,10000,0.8744,0.9169160409601768,0.882522357562506,0.8941314687129662,0.9233154945154887,0.8744,0.8929871030526872,10000,,,,,,,,
execution,sst2,run-002,P,positive|negative|neutral,10000.0,4540.0,0.454,4909.0,0.4909,551.0,0.0551,0.8684,0.9211547073028681,0.87639023681037,0.893496960524619,0.9268864952173611,0.8684,0.8920193867093178,10000,0.8684,0.9211547073028681,0.87639023681037,0.893496960524619,0.9268864952173611,0.8684,0.8920193867093178,10000,,,,,,,,
execution,sst2,avg,BASE,positive|negative|neutral,10000.0,4548.0,0.4548,4950.0,0.495,502.0,0.0502,0.8713,0.9197606673596119,0.8793337656121063,0.8941546967661184,0.9257841136430265,0.8713,0.8928276361497417,10000,0.8713,0.9197606673596119,0.8793337656121063,0.8941546967661184,0.9257841136430265,0.8713,0.8928276361497417,10000,,,,,,,,
execution,sst2,avg,J,positive|negative|neutral,10000.0,4558.0,0.4558,5008.0,0.5008,434.0,0.0434,0.8744,0.9169160409601768,0.882522357562506,0.8941314687129662,0.9233154945154887,0.8744,0.8929871030526872,10000,0.8744,0.9169160409601768,0.882522357562506,0.8941314687129662,0.9233154945154887,0.8744,0.8929871030526872,10000,,,,,,,,
execution,sst2,avg,P,positive|negative|neutral,10000.0,4540.0,0.454,4909.0,0.4909,551.0,0.0551,0.8684,0.9211547073028681,0.87639023681037,0.893496960524619,0.9268864952173611,0.8684,0.8920193867093178,10000,0.8684,0.9211547073028681,0.87639023681037,0.893496960524619,0.9268864952173611,0.8684,0.8920193867093178,10000,,,,,,,,
