pair,dataset,run,model,labels,n_total,count_positive,ratio_positive,count_negative,ratio_negative,count_neutral,ratio_neutral,accuracy_strict,precision_macro_strict,recall_macro_strict,f1_macro_strict,precision_weighted_strict,recall_weighted_strict,f1_weighted_strict,support_strict,accuracy_neutral,precision_macro_neutral,recall_macro_neutral,f1_macro_neutral,precision_weighted_neutral,recall_weighted_neutral,f1_weighted_neutral,support_neutral,count_normal,ratio_normal,count_depression,ratio_depression,count_bearish,ratio_bearish,count_bullish,ratio_bullish
information,fiqasa,run-002,S,negative|positive|neutral,1173,569.0,0.48508098891730606,478.0,0.4075021312872975,126,0.10741687979539642,0.7689684569479965,0.6340779671110355,0.6774308564673971,0.6441622069943894,0.8111660417809816,0.7689684569479965,0.777748247492323,1173,0.7689684569479965,0.6340779671110355,0.6774308564673971,0.6441622069943894,0.8111660417809816,0.7689684569479965,0.777748247492323,1173,,,,,,,,
information,fiqasa,avg,BASE,negative|positive|neutral,1173,557.0,0.47485080988917305,467.0,0.3981244671781756,149,0.12702472293265132,0.7570332480818415,0.6256546855129367,0.6723210900730182,0.6343998774617803,0.8112725690778957,0.7570332480818415,0.7706321736582474,1173,0.7570332480818415,0.6256546855129367,0.6723210900730182,0.6343998774617803,0.8112725690778957,0.7570332480818415,0.7706321736582474,1173,,,,,,,,
information,fiqasa,avg,N,negative|positive|neutral,2346,1136.0,0.484228473998295,908.0,0.38704177323103156,302,0.1287297527706735,0.7595907928388747,0.6280915281342928,0.674637973537961,0.6378668580738237,0.8109532254251998,0.7595907928388747,0.7736646735220122,1173,0.7595907928388747,0.6280915281342928,0.674637973537961,0.6378668580738237,0.8109532254251998,0.7595907928388747,0.7736646735220122,1173,,,,,,,,
information,fiqasa,avg,S,negative|positive|neutral,2346,1138.0,0.48508098891730606,956.0,0.4075021312872975,252,0.10741687979539642,0.7689684569479965,0.6340779671110355,0.6774308564673971,0.6441622069943894,0.8111660417809816,0.7689684569479965,0.777748247492323,1173,0.7689684569479965,0.6340779671110355,0.6774308564673971,0.6441622069943894,0.8111660417809816,0.7689684569479965,0.777748247492323,1173,,,,,,,,
information,imdb_sklearn,run-001,BASE,negative|positive|neutral,10000,4417.0,0.4417,5582.0,0.5582,1,0.0001,0.9195,0.9256911405535776,0.9198396461713039,0.9192950359506324,0.9259842907686961,0.9195,0.9192696941781072,10000,0.9195,0.9256911405535776,0.9198396461713039,0.9192950359506324,0.9259842907686961,0.9195,0.9192696941781072,10000,,,,,,,,
information,imdb_sklearn,run-001,N,negative|positive|neutral,10000,4593.0,0.4593,5405.0,0.5405,2,0.0002,0.9295,0.9327597822612659,0.9297413966902002,0.9294884086045874,0.9329717291788393,0.9295,0.9294729211621765,10000,0.9295,0.9327597822612659,0.9297413966902002,0.9294884086045874,0.9329717291788393,0.9295,0.9294729211621765,10000,,,,,,,,
information,imdb_sklearn,run-001,S,negative|positive|neutral,10000,4514.0,0.4514,5486.0,0.5486,0,0.0,0.9264,0.9307417390316932,0.9266855408585613,0.9262452891683711,0.9309918803750828,0.9264,0.926226372560137,10000,0.9264,0.9307417390316932,0.9266855408585613,0.9262452891683711,0.9309918803750828,0.9264,0.926226372560137,10000,,,,,,,,
information,imdb_sklearn,run-002,BASE,negative|positive|neutral,10000,4417.0,0.4417,5582.0,0.5582,1,0.0001,0.9195,0.9256911405535776,0.9198396461713039,0.9192950359506324,0.9259842907686961,0.9195,0.9192696941781072,10000,0.9195,0.9256911405535776,0.9198396461713039,0.9192950359506324,0.9259842907686961,0.9195,0.9192696941781072,10000,,,,,,,,
information,imdb_sklearn,run-002,N,negative|positive|neutral,10000,4593.0,0.4593,5405.0,0.5405,2,0.0002,0.9295,0.9327597822612659,0.9297413966902002,0.9294884086045874,0.9329717291788393,0.9295,0.9294729211621765,10000,0.9295,0.9327597822612659,0.9297413966902002,0.9294884086045874,0.9329717291788393,0.9295,0.9294729211621765,10000,,,,,,,,
information,imdb_sklearn,run-002,S,negative|positive|neutral,10000,4514.0,0.4514,5486.0,0.5486,0,0.0,0.9264,0.9307417390316932,0.9266855408585613,0.9262452891683711,0.9309918803750828,0.9264,0.926226372560137,10000,0.9264,0.9307417390316932,0.9266855408585613,0.9262452891683711,0.9309918803750828,0.9264,0.926226372560137,10000,,,,,,,,
